COD. UF;COD. MUNIC;POPULAÇÃO ESTIMADA;;;;;;
43;17251;1531;;;;;;
43;17301;31961;;;;;;
43;17400;50331;;;;;;
43;17509;79130;;;;;;
43;17558;2134;;;;;;
43;17608;44393;;;;;;
43;17707;10493;;;;;;
43;17756;2136;;;;;;
43;17806;14196;;;;;;
43;17905;15656;;;;;;
43;17954;2395;;;;;;
43;18002;61323;;;;;;
43;18051;2808;;;;;;
43;18101;17949;;;;;;
43;18200;22373;;;;;;
43;18309;60102;;;;;;
43;18408;21421;;;;;;
43;18424;4549;;;;;;
43;18432;2707;;;;;;
43;18440;2976;;;;;;
43;18457;2403;;;;;;
43;18465;1934;;;;;;
43;18481;4551;;;;;;
43;18499;2463;;;;;;
43;18507;26245;;;;;;
43;18606;6978;;;;;;
43;18614;2440;;;;;;
43;18622;4286;;;;;;
43;18705;225669;;;;;;
43;18804;43283;;;;;;
43;18903;35858;;;;;;
43;19000;21537;;;;;;
43;19109;5589;;;;;;
43;19125;2911;;;;;;
43;19158;7196;;;;;;
43;19208;5248;;;;;;
43;19307;5948;;;;;;
43;19356;3614;;;;;;
43;19364;1791;;;;;;
43;19372;3139;;;;;;
43;19406;15870;;;;;;
43;19505;24883;;;;;;
43;19604;21575;;;;;;
43;19703;3324;;;;;;
43;19711;2255;;;;;;
43;19737;2594;;;;;;
43;19752;2306;;;;;;
43;19802;8259;;;;;;
43;19901;77898;;;;;;
43;20008;136542;;;;;;
43;20107;23356;;;;;;
43;20206;12313;;;;;;
43;20230;2753;;;;;;
43;20263;6107;;;;;;
43;20305;5220;;;;;;
43;20321;2726;;;;;;
43;20354;5422;;;;;;
43;20404;17379;;;;;;
43;20453;2093;;;;;;
43;20503;5637;;;;;;
43;20552;5988;;;;;;
43;20578;1884;;;;;;
43;20602;3467;;;;;;
43;20651;2060;;;;;;
43;20677;8698;;;;;;
43;20701;14512;;;;;;
43;20800;30936;;;;;;
43;20859;4565;;;;;;
43;20909;25201;;;;;;
43;21006;10822;;;;;;
43;21105;14938;;;;;;
43;21204;54360;;;;;;
43;21303;25968;;;;;;
43;21329;3190;;;;;;
43;21352;5319;;;;;;
43;21402;14811;;;;;;
43;21436;10569;;;;;;
43;21451;33963;;;;;;
43;21469;3352;;;;;;
43;21477;5201;;;;;;
43;21493;2598;;;;;;
43;21501;43268;;;;;;
43;21600;56296;;;;;;
43;21626;2193;;;;;;
43;21634;2638;;;;;;
43;21667;11216;;;;;;
43;21709;24420;;;;;;
43;21808;25452;;;;;;
43;21832;2814;;;;;;
43;21857;4826;;;;;;
43;21907;26284;;;;;;
43;21956;7766;;;;;;
43;22004;28414;;;;;;
43;22103;5649;;;;;;
43;22152;3739;;;;;;
43;22186;1398;;;;;;
43;22202;20345;;;;;;
43;22251;5160;;;;;;
43;22301;8536;;;;;;
43;22327;3489;;;;;;
43;22343;2028;;;;;;
43;22350;1186;;;;;;
43;22376;2052;;;;;;
43;22400;120885;;;;;;
43;22509;66110;;;;;;
43;22525;3214;;;;;;
43;22533;10080;;;;;;
43;22541;6213;;;;;;
43;22558;2047;;;;;;
43;22608;70805;;;;;;
43;22707;27638;;;;;;
43;22806;24540;;;;;;
43;22855;1852;;;;;;
43;22905;4852;;;;;;
43;23002;232113;;;;;;
43;23101;4747;;;;;;
43;23200;2832;;;;;;
43;23309;3736;;;;;;
43;23358;2122;;;;;;
43;23408;4512;;;;;;
43;23457;3935;;;;;;
43;23507;2712;;;;;;
43;23606;1624;;;;;;
43;23705;2842;;;;;;
43;23754;3318;;;;;;
43;23770;3219;;;;;;
43;23804;16907;;;;;;
50;00203;17647;;;;;;
50;00252;4648;;;;;;
50;00609;41414;;;;;;
50;00708;24741;;;;;;
50;00807;7735;;;;;;
50;00856;11203;;;;;;
50;00906;9641;;;;;;
50;01003;29446;;;;;;
50;01102;48561;;;;;;
50;01243;11085;;;;;;
50;01508;8276;;;;;;
50;01904;24004;;;;;;
50;02001;10953;;;;;;
50;02100;21965;;;;;;
50;02159;8849;;;;;;
50;02209;24761;;;;;;
50;02308;11840;;;;;;
50;02407;32406;;;;;;
50;02605;13920;;;;;;
50;02704;954537;;;;;;
50;02803;5115;;;;;;
50;02902;21549;;;;;;
50;02951;33791;;;;;;
50;03108;4893;;;;;;
50;03157;14661;;;;;;
50;03207;99107;;;;;;
50;03256;28163;;;;;;
50;03306;33390;;;;;;
50;03454;14210;;;;;;
50;03488;11470;;;;;;
50;03504;5749;;;;;;
50;03702;260640;;;;;;
50;03751;11633;;;;;;
50;03801;21388;;;;;;
50;03900;3709;;;;;;
50;04007;10777;;;;;;
50;04106;10135;;;;;;
50;04304;14017;;;;;;
50;04403;8712;;;;;;
50;04502;25075;;;;;;
50;04601;19996;;;;;;
50;04700;29613;;;;;;
50;04809;8409;;;;;;
50;04908;7425;;;;;;
50;05004;24509;;;;;;
50;05103;3620;;;;;;
50;05152;7009;;;;;;
50;05202;22290;;;;;;
50;05251;7012;;;;;;
50;05400;47558;;;;;;
50;05608;26487;;;;;;
50;05681;19937;;;;;;
50;05707;52707;;;;;;
50;05806;13412;;;;;;
50;06002;23054;;;;;;
50;06200;50610;;;;;;
50;06259;4811;;;;;;
50;06275;5777;;;;;;
50;06309;42543;;;;;;
50;06358;13323;;;;;;
50;06408;6974;;;;;;
50;06606;97577;;;;;;
50;06903;12864;;;;;;
50;07109;23996;;;;;;
50;07208;39936;;;;;;
50;07307;4933;;;;;;
50;07406;20393;;;;;;
50;07505;5407;;;;;;
50;07554;7174;;;;;;
50;07695;31694;;;;;;
50;07703;11301;;;;;;
50;07802;8593;;;;;;
50;07901;49374;;;;;;
50;07935;14822;;;;;;
50;07950;11159;;;;;;
50;07976;3730;;;;;;
50;08008;18139;;;;;;
50;08305;141435;;;;;;
50;08404;6476;;;;;;
51;00102;4990;;;;;;
51;00201;31314;;;;;;
51;00250;61291;;;;;;
51;00300;17657;;;;;;
51;00359;5875;;;;;;
51;00409;13707;;;;;;
51;00508;7717;;;;;;
51;00607;11571;;;;;;
51;00805;8692;;;;;;
51;01001;3950;;;;;;
51;01209;1006;;;;;;
51;01258;14854;;;;;;
51;01308;10747;;;;;;
51;01407;26010;;;;;;
51;01605;7204;;;;;;
51;01704;29576;;;;;;
51;01803;72694;;;;;;
51;01852;7731;;;;;;
51;01902;17496;;;;;;
51;02504;91626;;;;;;
51;02603;15713;;;;;;
51;02637;50033;;;;;;
51;02678;47831;;;;;;
51;02686;9608;;;;;;
51;02694;4480;;;;;;
51;02702;27657;;;;;;
51;02793;10324;;;;;;
51;02850;7459;;;;;;
51;03007;19374;;;;;;
51;03056;9436;;;;;;
51;03106;6428;;;;;;
51;03205;32010;;;;;;
51;03254;26090;;;;;;
51;03304;18461;;;;;;
51;03353;37541;;;;;;
51;03361;3874;;;;;;
51;03379;10398;;;;;;
51;03403;682932;;;;;;
51;03437;4967;;;;;;
51;03452;6815;;;;;;
51;03502;22479;;;;;;
51;03601;7915;;;;;;
51;03700;10564;;;;;;
51;03809;3112;;;;;;
51;03858;9181;;;;;;
51;03908;6250;;;;;;
51;03957;2899;;;;;;
51;04104;31328;;;;;;
51;04203;10532;;;;;;
51;04500;2194;;;;;;
51;04526;8409;;;;;;
51;04542;8049;;;;;;
51;04559;5161;;;;;;
51;04609;12519;;;;;;
51;04807;29560;;;;;;
51;04906;7447;;;;;;
51;05002;8076;;;;;;
51;05101;35899;;;;;;
51;05150;47800;;;;;;
51;05176;10149;;;;;;
51;05200;11620;;;;;;
51;05234;4724;;;;;;
51;05259;92256;;;;;;
51;05309;2591;;;;;;
51;05507;17384;;;;;;
51;05580;11414;;;;;;
51;05606;21415;;;;;;
51;05622;27511;;;;;;
51;05903;15753;;;;;;
51;06000;5935;;;;;;
51;06109;11658;;;;;;
51;06158;14160;;;;;;
51;06174;4467;;;;;;
51;06182;6965;;;;;;
51;06190;4431;;;;;;
51;06208;3853;;;;;;
51;06216;11771;;;;;;
51;06224;61223;;;;;;
51;06232;16314;;;;;;
51;06240;12108;;;;;;
51;06257;25486;;;;;;
51;06265;6444;;;;;;
51;06273;3307;;;;;;
51;06281;7160;;;;;;
51;06299;11989;;;;;;
51;06307;28228;;;;;;
51;06315;2040;;;;;;
51;06372;18722;;;;;;
51;06422;33599;;;;;;
51;06455;3287;;;;;;
51;06505;31269;;;;;;
51;06653;7299;;;;;;
51;06703;2076;;;;;;
51;06752;54795;;;;;;
51;06778;12524;;;;;;
51;06802;5690;;;;;;
51;06828;10167;;;;;;
51;06851;3181;;;;;;
51;07008;24587;;;;;;
51;07040;92927;;;;;;
51;07065;29820;;;;;;
51;07107;17830;;;;;;
51;07156;2062;;;;;;
51;07180;10431;;;;;;
51;07198;2697;;;;;;
51;07206;4489;;;;;;
51;07248;5677;;;;;;
51;07263;2460;;;;;;
51;07297;2780;;;;;;
51;07305;14662;;;;;;
51;07354;6168;;;;;;
51;07404;4247;;;;;;
51;07578;3527;;;;;;
51;07602;259167;;;;;;
51;07701;15236;;;;;;
51;07743;2834;;;;;;
51;07750;3679;;;;;;
51;07768;3463;;;;;;
51;07776;7720;;;;;;
51;07792;4212;;;;;;
51;07800;16795;;;;;;
51;07859;14332;;;;;;
51;07875;31499;;;;;;
51;07883;1901;;;;;;
51;07909;216029;;;;;;
51;07925;120985;;;;;;
51;07941;9908;;;;;;
51;07958;112547;;;;;;
51;08006;15272;;;;;;
51;08055;10641;;;;;;
51;08105;2977;;;;;;
51;08204;4230;;;;;;
51;08303;3897;;;;;;
51;08352;2907;;;;;;
51;08402;314627;;;;;;
51;08501;13389;;;;;;
51;08600;19827;;;;;;
51;08808;4579;;;;;;
51;08857;3678;;;;;;
51;08907;5775;;;;;;
51;08956;8451;;;;;;
52;00050;21165;;;;;;
52;00100;17638;;;;;;
52;00134;21995;;;;;;
52;00159;2297;;;;;;
52;00175;4991;;;;;;
52;00209;1856;;;;;;
52;00258;240613;;;;;;
52;00308;28009;;;;;;
52;00506;1984;;;;;;
52;00555;6375;;;;;;
52;00605;10936;;;;;;
52;00803;8597;;;;;;
52;00829;3281;;;;;;
52;00852;5281;;;;;;
52;00902;2952;;;;;;
52;01108;415847;;;;;;
52;01207;921;;;;;;
52;01306;18443;;;;;;
52;01405;550925;;;;;;
52;01454;3012;;;;;;
52;01504;4452;;;;;;
52;01603;3842;;;;;;
52;01702;18604;;;;;;
52;01801;12554;;;;;;
52;02155;7182;;;;;;
52;02353;2930;;;;;;
52;02502;8515;;;;;;
52;02601;3266;;;;;;
52;02809;2963;;;;;;
52;03104;3335;;;;;;
52;03203;10738;;;;;;
52;03302;36583;;;;;;
52;03401;7824;;;;;;
52;03500;24701;;;;;;
52;03559;10828;;;;;;
52;03575;3306;;;;;;
52;03609;4149;;;;;;
52;03807;5788;;;;;;
52;03906;10831;;;;;;
52;03939;2789;;;;;;
52;03962;3154;;;;;;
52;04003;7678;;;;;;
52;04102;11789;;;;;;
52;04201;1419;;;;;;
52;04250;7801;;;;;;
52;04300;14006;;;;;;
52;04409;16655;;;;;;
52;04508;104788;;;;;;
52;04557;4735;;;;;;
52;04607;3854;;;;;;
52;04656;3758;;;;;;
52;04706;12879;;;;;;
52;04805;7711;;;;;;
52;04854;8449;;;;;;
52;04904;18258;;;;;;
52;04953;3899;;;;;;
52;05000;9937;;;;;;
52;05059;2921;;;;;;
52;05109;120789;;;;;;
52;05208;5318;;;;;;
52;05307;9721;;;;;;
52;05406;22484;;;;;;
52;05455;8265;;;;;;
52;05471;13897;;;;;;
52;05497;98963;;;;;;
52;05513;26638;;;;;;
52;05521;4153;;;;;;
52;05703;2456;;;;;;
52;05802;10714;;;;;;
52;05901;9416;;;;;;
52;06206;65705;;;;;;
52;06305;3630;;;;;;
52;06404;17445;;;;;;
52;06503;3977;;;;;;
52;06602;2955;;;;;;
52;06701;3884;;;;;;
52;06800;2755;;;;;;
52;06909;1901;;;;;;
52;07105;2023;;;;;;
52;07253;6895;;;;;;
52;07352;4087;;;;;;
52;07402;11953;;;;;;
52;07501;3224;;;;;;
52;07535;7164;;;;;;
52;07600;5878;;;;;;
52;07808;10365;;;;;;
52;07907;14156;;;;;;
52;08004;120478;;;;;;
52;08103;4681;;;;;;
52;08152;3542;;;;;;
52;08301;4440;;;;;;
52;08400;14555;;;;;;
52;08509;4986;;;;;;
52;08608;77014;;;;;;
52;08707;1494599;;;;;;
52;08806;78754;;;;;;
52;08905;24233;;;;;;
52;09101;36777;;;;;;
52;09150;4356;;;;;;
52;09200;20588;;;;;;
52;09291;2185;;;;;;
52;09408;4106;;;;;;
52;09457;2165;;;;;;
52;09606;3360;;;;;;
52;09705;29827;;;;;;
52;09804;3514;;;;;;
52;09903;10430;;;;;;
52;09937;6061;;;;;;
52;09952;17747;;;;;;
52;10000;53629;;;;;;
52;10109;26163;;;;;;
52;10158;2964;;;;;;
52;10208;36983;;;;;;
52;10307;2540;;;;;;
52;10406;46943;;;;;;
52;10562;5088;;;;;;
52;10604;4880;;;;;;
52;10802;4328;;;;;;
52;10901;21708;;;;;;
52;11008;8125;;;;;;
52;11206;26574;;;;;;
52;11305;6142;;;;;;
52;11404;7701;;;;;;
52;11503;112289;;;;;;
52;11602;2729;;;;;;
52;11701;6360;;;;;;
52;11800;46427;;;;;;
52;11909;110404;;;;;;
52;12006;2946;;;;;;
52;12055;2124;;;;;;
52;12105;7247;;;;;;
52;12204;19901;;;;;;
52;12253;1426;;;;;;
52;12303;9035;;;;;;
52;12501;218872;;;;;;
52;12600;2618;;;;;;
52;12709;8405;;;;;;
52;12808;10815;;;;;;
52;12907;2893;;;;;;
52;12956;4033;;;;;;
52;13004;10239;;;;;;
52;13053;2633;;;;;;
52;13087;26939;;;;;;
52;13103;73781;;;;;;
52;13400;1693;;;;;;
52;13509;6613;;;;;;
52;13707;8972;;;;;;
52;13756;12957;;;;;;
52;13772;3770;;;;;;
52;13806;53640;;;;;;
52;13855;2499;;;;;;
52;13905;4655;;;;;;
52;14002;15109;;;;;;
52;14051;6223;;;;;;
52;14101;3562;;;;;;
52;14408;8330;;;;;;
52;14507;33706;;;;;;
52;14606;34466;;;;;;
52;14705;2375;;;;;;
52;14804;2130;;;;;;
52;14838;13095;;;;;;
52;14861;8375;;;;;;
52;14879;3072;;;;;;
52;14903;3053;;;;;;
52;15009;9790;;;;;;
52;15207;3568;;;;;;
52;15231;107092;;;;;;
52;15256;3723;;;;;;
52;15306;16890;;;;;;
52;15405;4108;;;;;;
52;15504;7542;;;;;;
52;15603;36692;;;;;;
52;15652;3132;;;;;;
52;15702;33749;;;;;;
52;15801;2273;;;;;;
52;15900;3939;;;;;;
52;16007;2449;;;;;;
52;16304;7470;;;;;;
52;16403;10749;;;;;;
52;16452;3000;;;;;;
52;16809;9577;;;;;;
52;16908;2288;;;;;;
52;17104;25309;;;;;;
52;17203;11913;;;;;;
52;17302;27757;;;;;;
52;17401;33494;;;;;;
52;17609;110619;;;;;;
52;17708;18685;;;;;;
52;18003;45400;;;;;;
52;18052;4225;;;;;;
52;18102;3234;;;;;;
52;18300;36060;;;;;;
52;18391;3732;;;;;;
52;18508;49986;;;;;;
52;18607;12551;;;;;;
52;18706;3938;;;;;;
52;18789;3994;;;;;;
52;18805;238025;;;;;;
52;18904;20132;;;;;;
52;19001;8063;;;;;;
52;19100;6280;;;;;;
52;19209;3016;;;;;;
52;19258;5036;;;;;;
52;19308;39481;;;;;;
52;19357;3556;;;;;;
52;19407;5842;;;;;;
52;19456;2648;;;;;;
52;19506;2837;;;;;;
52;19605;3225;;;;;;
52;19704;10818;;;;;;
52;19712;4293;;;;;;
52;19738;7873;;;;;;
52;19753;74614;;;;;;
52;19803;9581;;;;;;
52;19902;6491;;;;;;
52;20009;14757;;;;;;
52;20058;1807;;;;;;
52;20108;35031;;;;;;
52;20157;4926;;;;;;
52;20207;22079;;;;;;
52;20264;4621;;;;;;
52;20280;2190;;;;;;
52;20405;17194;;;;;;
52;20454;169849;;;;;;
52;20504;8201;;;;;;
52;20603;22939;;;;;;
52;20686;5693;;;;;;
52;20702;2973;;;;;;
52;21007;4146;;;;;;
52;21080;2685;;;;;;
52;21197;8243;;;;;;
52;21304;2970;;;;;;
52;21403;150858;;;;;;
52;21452;3106;;;;;;
52;21502;4478;;;;;;
52;21551;5130;;;;;;
52;21577;2809;;;;;;
52;21601;44150;;;;;;
52;21700;13871;;;;;;
52;21809;3667;;;;;;
52;21858;213506;;;;;;
52;21908;3768;;;;;;
52;22005;15476;;;;;;
52;22054;9077;;;;;;
52;22203;4185;;;;;;
52;22302;5982;;;;;;
53;00108;2982818;;;;;;
;;;;;;;;
